0.11517
0.15586
0.12669
0.13571
0.11349
0.11353
0.12982
0.14214
0.11688
0.12638
0.12951
0.12153
0.12216
0.27913
0.12069
0.19166
0.15633
0.13975
0.13863
0.14176
0.16363
0.18102
0.13497
0.19008
0.15095
0.16466
0.21204
0.1591
0.18844
0.15938
0.1457
0.13789
0.17943
0.26158
0.19637
0.18952
0.19585
0.17357
0.2042
0.21856
0.20861
0.24198
0.19986
0.21512
0.20878
0.20943
0.21145
0.2293
0.21072
0.18876
0.27381
0.22524
0.2424
0.28918
0.27639
0.3562
0.27235
0.35328
0.34882
0.30463
0.45814
0.32277
0.33423
0.29311
0.57503
0.71039
0.57347
0.64046
0.66169
0.76368
0.52877
0.67302
0.56223
0.60395
0.6123
0.68538
0.67712
0.63002
0.74256
0.8164
0.70825
0.73134
0.6655
0.61875
0.66476
0.75297
0.75399
0.75908
0.8337
0.73836
0.66778
0.77088
0.67862
0.75745
0.67333
0.73662
0.73026
0.66747
0.79508
0.74163
0.83886
0.97348
0.92752
0.98464
0.81802
0.87764
0.8594
1.5838
1.1969
1.2522
1.3476
1.6811
1.6377
1.0509
1.5678
1.4171
1.3602
1.188
1.699
1.6842
1.9223
2.1453
1.6439
2.3592
1.5951
1.7049
1.8131
2.2776
